Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Lat,Lon,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1232530,Closed,Internet,2014-05-17,3:00 PM,Playgrnd,42nd St SW & Academy Dr,Loveland,CO,80537,40.3493648,-105.0811618,Larimer,509409,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1267641,Closed,Internet,2016-04-18,7:00 PM,Street,4300 Argyle Terrace NW,Washington,DC,20011,38.943262,-77.0431755,District of Columbia,561773,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,Male,,Unknown,Unknown,,,,,70,60,,,,White,,Other,Child rode away,0,-1,0,0,0,
Attempted Abduction,1280715,Closed,Internet,2016-11-01,6:40 AM,Street,4300 Chesdin Blvd,Sutherland,VA,23885,37.2111352,-77.5440718,Dinwiddie,579697,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,50-60,,,Sport Utility,,Gray,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1226217,Closed,Internet,2013-11-18,12:00 AM,School - Bus Stop,4300 E Colorado Center Dr,Denver,CO,80222,39.6796819,-104.9369978,Jefferson,500122,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,20-25,,,Sport Utility,,"Green, Dark",,Ignored/Refused,,0,0,0,0,-1,Unknown
Attempted Abduction,1279937,Closed,Internet,2016-10-20,6:42 PM,Street,4300 E Main St,Ventura,CA,93003,34.2622,-119.23427,Ventura,578688,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,26,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1258244,Closed,Internet,2015-11-10,12:00 AM,Street,4300 Goodpasture Loop,Eugene,OR,97401,44.0895537,-123.102355,Lane,548369,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,,,,40-49,,,,,,,Fought/Broke Free,Ran away,0,0,0,0,-1,Conversation
Attempted Abduction,1205970,Closed,Internet,2012-10-17,12:30 PM,Street,4300 Lauriston St,Philadelphia,PA,19128,40.0279713,-75.2158433,Philadelphia,475749,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,White,,,72,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1281280,Closed,Internet,2016-11-08,5:15 PM,Street,4300 Lilac Ln,Madison,WI,53711,43.0300513,-89.4467854,Dane,580404,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,13-19,,,,,Blue,,Ran Away,,0,0,0,0,-1,Question
Attempted Abduction,1190878,Closed,Internet,2012-03-13,12:00 AM,Street,4300 N Kenosha Ave,Tulsa,OK,74106,36.216753,-95.980718,Tulsa,459261,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 4 door",,Black,,Ignored/Refused,Ran Away,0,0,0,0,-1,None
Attempted Abduction,1197470,Closed,Internet,2012-06-20,2:45 PM,Home - Residence,4300 S Lowell Blvd,Sheridan,CO,80236,39.6380833,-105.0345332,Sonoma,466438,,,,,,Unknown,,,,,,Male,,,,,,2,,,,,,Male,Female,,Black,Asian,,,,,Unknown,30,,Van,,White,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1249733,Closed,Internet,2015-06-09,6:30 PM,Recreational - Amusement Park,4300 Victor Ave,Redding,CA,96002,40.5447496,-122.3363547,Shasta,535454,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,30,,,,,,,,,,None,,0,0,0,0,-1,None
Attempted Abduction,1227657,Closed,Internet,2014-01-10,7:45 AM,School - Bus Stop,4300 W Donges Ln,Brown Deer,WI,53223,43.191569,-87.965256,Milwaukee,502215,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Black,,,,,,30,,,"Sedan, 4 door",,"Blue, Dark",,Ignored/Refused,,0,0,0,-1,-1,Questions
Attempted Abduction,1219104,Closed,Internet,2013-07-02,7:45 PM,Street,43655 Mink Meadows St,Chantilly,VA,20152,38.8957782,-77.4898137,Loudoun,490674,,,,,,White,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,,,,24-29,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Conversation
Attempted Abduction,1235614,Closed,Internet,2014-07-20,2:30 PM,Home - Residence,43rd St,Gulfport,MS,39507,30.4034661,-89.0524692,Harrison,513901,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,25-35,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1206581,Closed,Internet,2012-11-12,7:00 PM,Retail - Mall/ Shop Ctr,4400 Ashford Dunwoody Rd,Atlanta,GA,30346,33.9232565,-84.3400292,Dekalb,476427,,,,,,Unknown,,,,,,Male,,,,,,15,,,,,,Male,,,Black,,,42,,,,,,,,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1264058,Closed,Internet,2016-03-08,6:15 PM,Outdoor - Open Area,4400 E Mulberry St,Fort Collins,CO,80524,40.581201,-104.9957724,Larimer,556677,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,45-50,,,,,,,Fought/Broke Free,Ran home,0,0,0,0,-1,None
Attempted Abduction,1276324,Closed,Internet,2016-09-08,3:00 PM,Street,4400 N Carlin Springs Rd,Arlington,VA,22203,38.8768337,-77.1128895,Arlington,573913,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Unknown,,,,,,30,,,Van,,White,,Ran Away,,0,0,0,0,-1,Question
Attempted Abduction,1207978,Closed,Internet,2012-12-17,3:00 PM,Home - Residence,4410 Echo Ct,Woodbridge,VA,22193,38.6369891,-77.3430371,Prince William,477976,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,,,,20-25,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1211173,Closed,Internet,2013-02-19,12:00 AM,Street,4420 S Park Ave,Chevy Chase,MD,20815,38.9636029,-77.0876755,Montgomery,481530,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,,,,30-40,,,Sport Utility,,Maroon,,Ran Away,,0,0,0,0,-1,Personal questions
Attempted Abduction,1261968,Closed,Internet,2016-01-25,5:30 PM,Street,4421 W 140th St,Cleveland,OH,44135,41.4341429,-81.790193,Cuyahoga,553659,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Unknown,Female,,Unknown,Unknown,,,,,Unknown,Unknown,,"Sedan, 4 door",,White,,Ran Away,,-1,0,0,-1,0,
Attempted Abduction,1287491,Closed,Internet,2016-11-27,8:30 PM,Retail - Mall/ Shop Ctr,4485 Virginia Beach Blvd,Virginia Beach,VA,23462,36.8426379,-76.1298424,Virginia Beach,588488,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-40,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1261242,Closed,Internet,2015-11-27,8:30 PM,Retail - Other,4485 Virginia Beach Blvd,Virginia Beach,VA,23462,36.8426379,-76.1298424,Virginia Beach City,552630,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,25-40,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1190777,Closed,Internet,2012-02-08,6:10 PM,School - Bus Stop,45 Center Blvd,San Anselmo,CA,94960,37.9763964,-122.5621649,Marin,459147,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,40-49,,,Van,,White,,Ignored/Refused,Walked away,0,0,0,-1,0,
Attempted Abduction,1263690,Closed,Internet,2016-03-02,9:00 AM,Home - Residence,4500 S Broadway St,Wichita,KS,67216,37.612954,-97.334073,Sedgwick,556180,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,24,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1201173,Closed,Internet,2012-08-16,1:00 PM,Home - Residence,4500 Skylark Way,El Paso,TX,79922,31.824016,-106.5768191,El Paso,470500,,,,,,Unknown,,,,,,Male,,,,,,1,,,,,,Male,,,White,,,34,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1267708,Closed,Internet,2016-04-26,6:00 PM,Street,4500 St Louis Ave,Chicago,IL,60625,41.963056,-87.715993,Cook,561876,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,40-45,,,,,White,,Ignored/Refused,Walked away,0,0,0,0,-1,Waved; Honked horn
Attempted Abduction,1283271,Closed,Internet,2016-11-28,5:00 PM,Street,4500 W 81st St,Chicago,IL,60652,41.7452906,-87.7339737,Cook,583069,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,Male,,Unknown,Black,,,,,Unknown,20-25,,,,Black,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1209335,Closed,Internet,2013-01-14,12:00 AM,Street,4500 W Kent St,Santa Ana,CA,,33.734408,-117.9286562,Orange,479488,,,,,,Unknown,,,,,,Male,,,,,,7,,,,,,Female,Female,,Hispanic,Hispanic,,,,,40,30-40,,,,Gold,,Ran Away,,0,0,0,0,-1,Ice cream
Attempted Abduction,1282990,Closed,Internet,2016-11-26,6:20 AM,Home - Residence,45000 Cambers Trail Terr,Sterling,VA,20164,38.9989818,-77.4263064,Loudoun,582692,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,30,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1216086,Closed,Internet,2013-03-02,11:00 AM,School - Facility,4501 Bannister Rd - La Vista Center School,Fair Oaks,CA,95628,38.6470243,-121.2881379,Sacramento,487167,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-25,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1275809,Closed,Internet,2016-08-25,12:00 AM,School - Facility,4530 28th Ct,Vero Beach,FL,32967,27.676641,-80.413015,Indian River,573219,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,Black,,,22,,,,,,,,,,Fought/Broke Free,Ran away; Police intervention,0,0,0,0,-1,None
Attempted Abduction,1271737,Closed,Internet,2016-06-23,12:00 AM,Recreational - Amusement Park,4545 Worlds of Fun Ave,Kansas City,MO,64161,39.1753466,-94.4869039,Clay,567507,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,66,,,,,,,,,,Ran Away,Adult intervened,0,0,0,0,-1,None
Attempted Abduction,1271735,Closed,Internet,2016-06-23,12:00 AM,Recreational - Amusement Park,4545 Worlds of Fun Ave,Kansas City,MO,64161,39.1753466,-94.4869039,Clay,567502,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,56,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1264573,Closed,Internet,2016-03-16,7:21 AM,Street,45th St & M St,Sacramento,CA,95819,38.5653006,-121.4485081,Sacramento,557394,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Biracial,,,,,,20-29,,,"Sedan, 4 door",,Dark,,Fought/Broke Free,Yelled,0,0,0,0,-1,None
Attempted Abduction,1249471,Closed,Internet,2015-05-07,12:00 AM,Religious Facility,4600 NW 2nd Ave,Miami,FL,33127,25.817519,-80.200024,Miami-Dade,535061,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Black,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,Sound
Attempted Abduction,1249476,Closed,Internet,2014-11-01,12:00 AM,Religious Facility,4600 NW 2nd Ave,Miami,FL,,25.817519,-80.200024,Miami-Dade,535066,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Black,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1249475,Closed,Internet,2015-01-01,12:00 AM,Religious Facility,4600 NW 2nd Ave,Miami,FL,,25.817519,-80.200024,Miami-Dade,535065,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Black,,,31,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1216084,Closed,Internet,2013-05-07,8:30 PM,Park,4600 Valley View Ave - Veteran's Park,Yorba Linda,CA,92886,33.8912851,-117.8271131,Orange,487165,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Unknown,,,Unknown,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1244503,Closed,Internet,2015-02-19,12:00 AM,Street,4623 Callery Creek Dr,Houston,TX,77053,29.5953893,-95.4493647,Fort Bend,527095,,,,,,Black,,,,,,Female,,,,,,11,,,,,,Male,,,Black,,,,,,35-45,,,Sport Utility,,Black,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1221688,Closed,Internet,2013-08-12,3:45 PM,Street,4699 Lake Harbor Rd,Norton Shores,MI,49441,43.1669256,-86.291539,Muskegon,493780,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,,,,,,,40-50,,,,,,,Ignored/Refused,Walked away,0,0,0,0,-1,None
Attempted Abduction,1246545,Closed,Internet,2015-03-26,7:20 AM,School - Bus Stop,4700 244th St NE,Bothell,WA,98021,47.776264,-122.1735564,Snohomish,530230,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,20-29,,,,,White,,Adult/Child Intervened,"When the school bus arrived, the suspect drove away",0,0,0,0,-1,Questions
Attempted Abduction,1279225,Closed,Internet,2016-10-11,6:45 PM,Street,4700 81st St,Lubbock,TX,79424,33.5217544,-101.9114915,Lubbock,577659,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Unknown,,,Unknown,,,,,,Unknown,,,Pickup Truck,,Blue,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1197056,Closed,Internet,2012-06-15,7:30 PM,Street,4700 Coen Rd - Sherod Park,Vermilion,OH,44089,41.4162495,-82.389256,Erie,465973,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Blue,,Ran Away,,-1,0,0,0,0,
Attempted Abduction,1254947,Closed,Internet,2015-09-17,12:00 AM,School - Bus Stop,4700 Hidden Valley Rd,Charlotte,NC,28213,35.2686375,-80.7896679,Mecklenburg,543884,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,Female,,Black,Black,,,,,Unknown,Unknown,,Sport Utility,,Burgundy,,Ran Away,,0,-1,0,-1,0,
Attempted Abduction,1259828,Closed,Internet,2015-12-15,9:40 AM,Street,4700 S Ellis Ave,Chicago,IL,60615,41.8095762,-87.6016976,Cook,550599,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,35-39,,,"Sedan, 4 door",,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1243468,Closed,Internet,2015-01-21,3:15 PM,Street,4700 S Komensky Ave,Chicago,IL,60632,41.8078313,-87.7247864,Cook,525473,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Red,,Ignored/Refused,,0,0,0,-1,-1,Parent sent
Attempted Abduction,1268891,Closed,Internet,2016-05-22,10:30 AM,Street,4700 Skidaway Rd,Savannah,GA,31404,32.0240501,-81.0714168,Chatham,563587,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,Black,,,32,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1219568,Closed,Internet,2013-06-28,12:00 AM,Home - DCFS,480 W Tennessee St,Tallahassee,FL,32301,30.4450339,-84.2878305,Leon,491212,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Black,,,42,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1201149,Closed,Internet,2012-08-08,12:00 AM,Street,4800 36th St NW,Washington,DC,20008,38.9521071,-77.069844,District Of Columbia,470470,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Blue,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1219596,Closed,Internet,2013-06-01,2:50 PM,Street,4800 Baybrook Way,Bakersfield,CA,93313,35.3015178,-119.0556535,Kern,491250,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,20-29,,,"Sedan, 4 door",,"Blue, Dark",,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1214314,Closed,Internet,2013-04-06,12:00 AM,Street,4800 Lawn Av,Western Springs,IL,60558,41.8024032,-87.9003191,Cook,485145,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,Female,,White,White,,,,,Unknown,Unknown,,Sport Utility,,White,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1259255,Closed,Internet,2015-12-08,8:30 AM,Parking Lot/Garage,4800 Mallow Rd,Colorado Springs,CO,80907,38.8964347,-104.8125777,El Paso,549786,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Unknown,,,Unknown,,,,,,Unknown,,,,,Black,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1267795,Closed,Internet,2016-04-23,8:00 PM,Street,4800 W Cornelia Ave,Chicago,IL,60641,41.9446596,-87.7469399,Cook,562044,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,,,,25-30,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1228294,Closed,Internet,2014-01-29,7:30 AM,Park,4900 Burke Rd,Pasadena,TX,77504,29.6379998,-95.181553,Harris,503173,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Hispanic,,,,,,20-25,,,Sport Utility,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1276817,Closed,Internet,2016-09-14,12:00 AM,Street,4th Ave & 116th St,Troy,NY,12182,42.775326,-73.6743796,Rensselaer,574532,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,25,,,,,,Truck,,,,Unknown,,0,0,0,0,-1,Question
Attempted Abduction,1232719,Closed,Internet,2014-05-21,7:00 AM,Parking Lot/Garage,4th Avenue,Bessemer,AL,35020,33.4206212,-86.9407408,Jefferson,509732,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,52,,,,,,,,Silver,,Ran Away,,0,0,-1,0,-1,Asked questions
Attempted Abduction,1210368,Closed,Internet,2013-01-28,2:20 PM,Street,4th Avenue,Council Bluffs,IA,51501,41.2579818,-95.8831437,Pottawattamie,480632,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,19,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1278766,Closed,Internet,2016-10-06,4:30 PM,School - Bus Stop,5 Mile Rd & Inkster Rd,Redford,MI,48239,42.3986056,-83.3149443,Wayne,577096,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,35-39,,,,,Black,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1254958,Closed,Internet,2015-09-21,12:00 AM,Street,5 Points St & Bennett St,Redford Charter Township,MI,48240,42.4190997,-83.2869161,Wayne,543895,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,,,,Unknown,,,,,Silver,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1227586,Closed,Internet,2013-07-09,12:00 AM,Retail - Other,50 Newberry Pkwy - Walmart,Goldsboro,PA,17319,40.149763,-76.813281,York,502125,,,,,,Unknown,,,,,,Female,,,,,,3,,,,,,Male,,,White,,,,,,50-70,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1207837,Closed,Internet,2012-12-12,11:20 AM,Street,500 12 Ave SE,Cedar Rapids,IA,52401,41.971769,-91.655439,Linn,477813,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Black,,,,,,30,,,,,Gray,,Ran Away,,0,0,0,0,-1,Conversation
Attempted Abduction,1264312,Closed,Internet,2016-03-10,10:58 AM,Home - Residence,500 28th St,Bakersfield,CA,93301,35.3851364,-119.0066019,Kern,557040,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Black,,,32,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1264309,Closed,Internet,2016-03-10,10:58 AM,Home - Residence,500 28th St,Bakersfield,CA,93301,35.3851364,-119.0066019,Kern,557036,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Male,,,Black,,,32,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1247874,Closed,Internet,2015-05-03,8:00 PM,Street,500 60th Ave Terrace W,Bradenton,FL,34207,27.4334341,-82.5667193,Manatee,532646,,,,,,Unknown,,,,,,Female,,,,,,2,,,,,,Male,,,White,,,67,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Ice cream
Attempted Abduction,1277217,Closed,Internet,2016-09-18,12:00 AM,Park,500 Broadway Ave,Mattoon,IL,61938,39.4837189,-88.3575268,Coles,575094,,,,,,Unknown,,,,,,Male,,,,,,43084,,,,,,Male,,,White,,,37,,,,,,,,,,Ran Away,,0,0,0,0,-1,Conversation
Attempted Abduction,1221684,Closed,Internet,2013-08-20,8:20 AM,Street,500 Button Av,Manteca,CA,95336,37.8029084,-121.192512,San Joaquin,493775,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,30-40,,,,,Black,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1202927,Closed,Internet,2012-08-22,8:00 PM,Street,500 Cherry St,Clifton Heights,PA,19018,39.9251,-75.2946113,Delaware,472427,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,17-25,,,,,,,Adult/Child Intervened,,0,-1,0,0,0,
Attempted Abduction,1274237,Closed,Internet,2016-08-07,7:20 PM,Street,500 Cherryville Rd,Northampton,PA,18067,40.7331702,-75.5213238,Northampton,571015,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Other,The child screamed,0,0,0,0,-1,None
Attempted Abduction,1258179,Closed,Internet,2015-11-13,5:10 PM,Street,500 Comstock Ave,Elmhurst,IL,60126,41.9141909,-87.9593267,DuPage,548285,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,Hispanic,,,,,,30-40,,,Pickup Truck,,Silver,,Ignored/Refused,Ran away,-1,0,0,0,-1,Treat
Attempted Abduction,1193492,Closed,Internet,2012-04-18,5:05 PM,Street,500 E 10th St,Michigan City,IN,46360,41.713709,-86.8937537,LaPorte,462082,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Black,,,,,,Unknown,,,,,Dark,,Ignored/Refused,,-1,-1,0,0,0,
Attempted Abduction,1230699,Closed,Internet,2014-03-27,4:30 PM,Street,500 E Centre Ave,Buckeye,AZ,85326,33.3668441,-112.5849906,Maricopa,506707,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,40-50,,,"Sedan, 4 door",,"Blue, Dark",,Ran Away,"Initially, the child refused the suspect",0,0,0,0,-1,Ordered into vehicle
Attempted Abduction,1195914,Closed,Internet,2012-05-13,12:00 AM,Retail - Other,500 East Waterloo Rd,Akron,OH,44302,41.0281604,-81.5080088,Summit,464703,,,,,,Unknown,,,,,,Female,,,,,,5,,,,,,Male,,,White,,,75,,,,,,,,,,Adult/Child Intervened,,0,0,-1,0,0,
Attempted Abduction,1211907,Closed,Internet,2013-02-18,12:30 PM,Street,500 General Learned Rd,King of Prussia,PA,19406,40.1012661,-75.3860103,Montgomery,482366,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Black,,Unknown,,0,0,0,0,-1,Assistance
Attempted Abduction,1207936,Closed,Internet,2012-12-16,6:40 PM,Street,500 Holly Wy,West Richland,WA,99353,46.2756293,-119.3573592,Benton,477932,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,,,,Unknown,,,,,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1252430,Closed,Internet,2015-07-28,3:00 PM,Street,500 Luzerne St,Scranton,PA,18505,41.4042375,-75.6759898,Lackawanna,540065,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,Hispanic,,,22,,,,,,,,,,Ran Away,,0,0,-1,0,-1,Drink
Attempted Abduction,1257786,Closed,Internet,2015-11-06,5:30 PM,Street,500 Minor St,Reading,PA,19602,40.3275823,-75.9251733,Berks,547735,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-30,,,,,White,,Unknown,,0,0,0,0,-1,Hair Sample
Attempted Abduction,1251793,Closed,Internet,2015-07-10,8:44 PM,Home - Residence,500 N Hanover St,Carlisle,PA,17013,40.2076408,-77.186274,Cumberland,539019,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,57,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
